#userId	userCompany	userDiscountRate
Us9tszaw	ゲッサンクリエーション	43
Usqd3rjn	リンダ興業	26
Us6z5jai	鹿児島密林クラウド工業	30
Usnn6am7	面本ディープラーン建設	21
Us4dy1g0	東京ヴァーチャウェア産業	33
Usl6orun	福岡ヒュージハードマイグレーション制作	8
Us226hre	ゴーグルオーセンティケーション信金	2
Usizn78z	XYZエンターテイメント	23
Uszzgwa1	面本コンプライアンス制作	29
Ush21kt7	神戸ALVエンターテイメント	15
Usy6l8x7	ゴールデンモービルエンターテイメント	4
Usfdvwjb	リンゴエンターテイメント	21
Uswn5jq9	リンゴ銀行	9
Usdz66fb	ヴァーチャウェアコンプライアンス産業	37
Usvd5sp7	ヴァーチャウェア産業	34
Usctweh7	密林クリエーション	16
Usuclzu1	大阪リンゴビッグデータ興業	8
Usby2koz	ホウデン興業	39
Ustli54r	ベンザ銀行	38
Usbbop2n	難波ABCビッグデータ産業	28
Ust3u8ld	福岡ホウデンビッグデータ信金	27
Usayqrm7	大阪ベンザコンプライアンス制作	31
Ussvma7v	横浜リンゴ事務所	26
Usav8sbn	ホウデンディープラーン観光	48
Usswua09	ベンザインテグレーション	35
Usb16r6z	ALVクラウド製作所	38
Ust7i7yj	日本ホウデン製作所	41
Usbgko87	東日本ABC工業	10
Ustrm42p	ALV銀行	11
Usc5ejfb	ゴールデンモービル製作所	27
Usul5ycr	徳島ベンザコンシューマーネット工業	15
Usd3ocsb	神戸リンゴ観光	2
Usvo5qsp	ヒュージハードディープラーン観光	2
Usebe4b7	ゴールデンモービルクラウド産業	35
Usx0lhej	福岡ALVアーティフィシャルインテリジェント交通	18
Usfsjtzz	大阪ヒュージハードカンパニー	18
Usymh669	ヒュージハードソーシャルゲーミング工業	0
Ushj5hun	ヴァーチャウェアソリューション	31
Us0i6t2i	名古屋ABCマーケティング印刷	28
Usjj73v7	ゴーグルソフト	39
Us2mye60	ヒュージハード興業	2
Uslsoo1n	ホウデンエンターテイメント	20
Us515xfe	明石ヴァーチャウェアビッグデータ興業	32
Usobm6dz	リンゴマイグレーション銀行	28
Us7oteuo	リンゴパブリックリレーションソリューション	43
Usr3zmw7	福岡リンダビッグデータ観光	40
Usalwufu	密林制作	45
Usu5t1kb	ゲッサンカンパニー	40
Usdsg86w	ABC工業	31
Usxh2eeb	リンダオーセンティケーション工業	10
Ush8fk3u	XYZ交通	2
Us125pcu	札幌ゴールデンモービルクリエーション	21
Uskxuu6o	ヴァーチャウェア製作所	21
Us4wayim	大日本ABCインテグレーション	1
Usowq2fe	ベンザコンシューマーネット制作	29
Us8zw5ua	神戸リンダマイグレーション銀行	19
Ust518u0	明石ALV事務所	17
Usdcxbbu	ベンザ交通	26
Usxmsdei	ヒュージハードクリエーション	38
Ushzeeza	ヴァーチャウェア銀行	19
Us2edg3j	大阪リンダディープラーン印刷	20
Usmvbgsm	大阪ALV産業	35
Us7f0gzt	XYZ産業	42
Uss0ogru	東日本ヴァーチャウェア建設	26
Uscp3g1z	鹿児島密林産業	33
Usxfhewy	ホウデン興業	35
Usi8mda1	東日本ゴールデンモービルビッグデータ事務所	30
Us344b6l	鹿児島ヴァーチャウェアコンシューマーネットカンパニー	5
Uso1l8nz	リンダマイグレーション信金	27
Us91t5nh	名古屋ゴーグルオーセンティケーション事務所	28
Usu4027t	密林クラウド制作	16
Usf8xya9	札幌密林交通	25
Us0g8tw6	日本ALV産業	36
Uslpip2x	大日本ヴァーチャウェアマーケティング事務所	18
Us71jjrs	大阪ベンザ事務所	4
Ussfje1h	大日本ABCパブリックリレーション工業	49
Usdwa7ta	ヴァーチャウェアエンターテイメント	13
Uszf015x	日本密林ソーシャルゲーミング興業	26
Usl0gu0o	西日本ホウデンクリエーション	45
Us6oamew	密林制作	48
Usse3edy	福岡ヴァーチャウェアソーシャルゲーミング銀行	32
Use6n5v4	東日本XYZオーセンティケーション工業	6
Us01jwvr	ゲッサンコンシューマーネット交通	11
Uslyfnh8	宮崎リンダ印刷	23
Us7y2dkt	名古屋ヴァーチャウェアクラウドクリエーション	19
Ustzo398	ゴーグルインテグレーション	0
Usg40sfr	明石ゲッサンカンパニー	38
Us2aqh5r	リンダ興業	19
Usojf5gl	仙台ベンザアーティフィシャルインテリジェント事務所	21
Usauut9j	XYZ事務所	13
Usx89gnb	福岡密林工業	12
Usjof3j7	ABC建設	18
Us66xpyk	大日本ホウデンマイグレーション輸送	49
Ussrfbyr	XYZ建設	49
Usfenxh2	面本ソーシャルゲーミングインテグレーション	26
Us249iiu	西日本密林銀行	35
Usovu35g	ヴァーチャウェアコンプライアンス交通	1
Usbq5na6	宮崎リンダ事務所	35
Usymg6zq	ヴァーチャウェアカンパニー	11
Usllhq7e	ALV信金	21
Us8mw8yj	XYZ事務所	48
Usvq9rai	徳島リンゴソフト	34
Usiwe94l	XYZ工業	2
Us64vqi5	大阪ゴーグルソーシャルゲーミング事務所	31
Ustfc7gj	ゲッサン交通	44
Usgsjnx1	ゲッサンマイグレーション興業	46
Us4843x0	名古屋ゴールデンモービルパブリックリレーションエンターテイメント	43
Usrpnjht	ゴールデンモービル興業	22
Usf9xykq	長崎ABC信金	46
Us2wld74	長崎ABCコンシューマーネット輸送	32
Usql7rec	ABC交通	16
Usecl53o	鹿児島ゴーグルソーシャルゲーミング輸送	19
Us26bich	ヴァーチャウェア製作所	2
Usq20v64	ヒュージハードエンターテイメント	8
Use0h7hv	面本コンシューマーネットソフト	33
Us21ajd3	宮崎リンゴ銀行	36
Usq42ut5	ゴーグルカンパニー	40
Use9m5rb	東日本ヒュージハード銀行	9
Us2hig8y	名古屋リンゴコンシューマーネット建設	2
Usqrdqbf	ヒュージハードコンプライアンスクリエーション	43
Usf3zzw0	ヴァーチャウェアディープラーン輸送	47
Us3iz902	東日本ヒュージハード交通	46
Usrzxhoy	ゲッサン事務所	40
Usgjmpvy	東日本密林ビッグデータソフト	4
Us55oxmf	面本ソリューション	11
Usttq4xq	リンゴ銀行	36
Usikibr5	ゲッサン信金	24
Us7dni41	京都リンダクリエーション	22
Usw8ro1r	名古屋リンダマーケティング信金	14
Usl6mthl	名古屋ALVインテグレーション	15
Usa6uygw	名古屋ALV工業	41
Usz92311	ABCパブリックリレーション観光	21
Usoe073a	大日本密林制作	31
Usdlbap0	密林事務所	35
Us2uzdu7	明石ホウデン製作所	11
Uss6mgk8	西日本ヒュージハードソリューション	23
Ushl0isd	神戸ホウデンコンシューマーネットカンパニー	46
Us71rkjz	東日本リンダディープラーン輸送	45
Uswkhlwf	那覇ABCオーセンティケーションソリューション	31
Usm5ymqz	東京ゲッサンソリューション	33
Usbtsn50	神戸リンダパブリックリレーション建設	13
Us1jzn2i	横浜ヒュージハードマーケティングソリューション	47
Usrc5mku	大阪XYZコンシューマーネットカンパニー	4
Ush72lla	仙台ゴールデンモービルクラウドインテグレーション	46
Us74ck57	神戸リンゴソーシャルゲーミング信金	30
Usx3li9y	長崎ABCマイグレーション制作	45
Usn5lfwt	名古屋XYZパブリックリレーション印刷	27
Usd9yd35	リンゴ興業	7
Us3go9sy	面本オーセンティケーションインテグレーション	40
Ustpd63l	難波ABCマーケティング交通	35
Usk0t1wc	東日本面本オーセンティケーションソフト	20
Usaelx8k	名古屋ゲッサンパブリックリレーションカンパニー	38
Us0urs49	ABCコンシューマーネット産業	21
Usrcwmks	ALVソリューション	25
Ushxsgjf	徳島XYZ事務所	26
Us8l1a1j	密林パブリックリレーション工業	12
Usza934h	ホウデン銀行	0
Usq27vpj	面本パブリックリレーション興業	40
Usgwjnu2	札幌ベンザオーセンティケーション観光	5
Us7t8fi2	面本パブリックリレーション興業	5
Usyrw6qw	那覇ABC制作	16
Usptaxhu	密林アーティフィシャルインテリジェント制作	34
Usgx2ns9	横浜ホウデンクリエーション	3
Us837dm5	長崎ALVディープラーン印刷	49
Uszbb30v	ベンザコンシューマーネット銀行	17
Usqm5rxp	ヴァーチャウェア制作	29
Ushzdge0	名古屋リンダ建設	37
Us9ey4ds	東日本ベンザマーケティング銀行	0
Us0wvrx1	ホウデンクラウド制作	6
Ussgsf14	福岡ヴァーチャウェア事務所	3
Usk3g1nb	東京XYZコンシューマーネット銀行	1
Usbsgnsz	ゲッサン興業	37
Us3ju9i4	密林インテグレーション	14
Usvd6us3	ベンザディープラーン交通	23
Usn9afk6	難波ゴールデンモービルソーシャルゲーミング観光	14
Usf7qzvq	東京面本クラウド工業	24
Us78kjqr	面本産業	42
Uszbd36m	ホウデンコンプライアンス興業	34
Usrgwm4l	東京リンゴビッグデータエンターテイメント	10
Usjot4m1	ALVクラウドインテグレーション	7
Usbz2mmy	鹿児島ゲッサン観光	12
Us4bp47c	XYZ産業	31
Uswqalck	ゴールデンモービル制作	17
Usp7n1zw	大日本リンゴ産業	22
Ushrci6p	札幌ゴールデンモービルクリエーション	43
Usadexwz	ゴールデンモービルマーケティング工業	11
Us31ud6q	鹿児島面本マイグレーション印刷	20
Usvs8s1b	神戸ヴァーチャウェア工業	17
Usole6e0	ゴールデンモービル建設	32
Ushgwka6	大日本リンゴ事務所	26
Usaerxpt	ホウデンインテグレーション	5
Us3f0aox	ヒュージハード観光	18
Uswh7n8v	仙台ABCマーケティング事務所	20
Uspm5zax	明石ゲッサンクリエーション	0
Usithawg	札幌密林ビッグデータ工業	37
Usc35m1g	ヴァーチャウェア信金	0
Us5f6wpx	ABC製作所	17
Usyt76z8	仙台ホウデンアーティフィシャルインテリジェント信金	27
Uss9ygqn	横浜ヴァーチャウェアパブリックリレーション興業	42
Uslt2q1j	神戸XYZ輸送	37
Usfejyvw	ゴーグル印刷	47
Us92e79q	明石ベンザコンシューマーネット輸送	11
Us2slf71	リンダ建設	8
Uswkrmp6	西日本ABCマーケティング興業	8
Usqfotpf	横浜ホウデンパブリックリレーションインテグレーション	24
Uskcz095	鹿児島ホウデンディープラーン銀行	25
Usecm6cc	密林インテグレーション	15
Us8embz0	ABCカンパニー	41
Us2izh55	ゲッサンクラウド印刷	26
Uswpblw4	ヴァーチャウェア交通	12
Usqyeq57	名古屋ホウデンソフト	3
Usl9utxr	リンダ産業	7
Usfnnx9s	那覇ベンザ観光	46
Usa3u05a	横浜ゴールデンモービルアーティフィシャルインテリジェント産業	38
Us4md2k9	福岡密林ソーシャルゲーミング輸送	27
Usz6v4k2	東日本面本工業	45
Ustu461z	宮崎密林エンターテイメント	10
Usojq73d	ヴァーチャウェアソーシャルゲーミング製作所	46
Usjbp7o8	密林エンターテイメント	31
Use617sk	ゴールデンモービルオーセンティケーション交通	44
Us92q7gd	長崎ゴーグルインテグレーション	7
Us41s6nn	西日本ゴーグルビッグデータインテグレーション	48
Usz2t5fr	大日本ゲッサン建設	28
Usu6l3pz	福岡ゴーグルパブリックリレーションカンパニー	36
Uspcq1jo	面本コンプライアンスカンパニー	46
Uskl7ywu	リンダ観光	9
Usfw2vth	リンダオーセンティケーション銀行	10
Usb9as9l	リンゴ興業	25
Us6ovo96	ABCコンプライアンス信金	8
Us26tjs8	宮崎ゲッサンディープラーン銀行	9
Usxqqew4	宮崎ゴーグル工業	15
Ustde9i4	ALVクリエーション	13
Usp2f3nl	西日本リンダアーティフィシャルインテリジェントクリエーション	35
Usktsxcj	ヴァーチャウェア交通	3
Usgnjqky	難波XYZ事務所	2
Uscjnjcu	面本オーセンティケーションインテグレーション	4
Us8i4bo7	ゴールデンモービル工業	27
Us4iy3j1	ホウデンコンシューマーネットカンパニー	21
Us0m4uxc	ゲッサンコンシューマーネット製作所	36
Uswralwh	大日本ヒュージハード事務所	12
Ussz7cdq	神戸ヒュージハードカンパニー	42
Usp9h2eg	横浜リンダ建設	17
Uslm3ryn	宮崎ゴーグルパブリックリレーション観光	34
Usi13h2b	ゲッサンソーシャルゲーミング輸送	10
Useig5pg	ホウデン印刷	46
Usb25tw2	札幌リンダディープラーン銀行	17
Us7o8hm5	札幌ベンザ観光	13
Us4co4vp	大日本ゲッサン産業	26
Us13groq	ALV印刷	49
Usxw8e2l	ALVアーティフィシャルインテリジェント信金	8
Usurqzyk	鹿児島ALVクラウド産業	48
Usrpmle0	XYZオーセンティケーションソフト	1
Usopv6cx	日本ゴールデンモービル銀行	41
Uslsgqvb	札幌ヒュージハードソーシャルゲーミングカンパニー	5
Usixfax6	大日本ABCクラウド製作所	6
Usg4quii	ゲッサンソリューション	36
Usdefdnb	名古屋ベンザオーセンティケーション産業	8
Usaqgwbl	面本輸送	0
Us84vejc	徳島ヴァーチャウェアクラウドインテグレーション	12
Us5lmwak	仙台ホウデン銀行	27
Us34rdl9	ヴァーチャウェアアーティフィシャルインテリジェント産業	8
Us0q8uff	ベンザ産業	6
Usydpauf	名古屋密林ビッグデータソリューション	12
Usw3wqrj	ABC銀行	26
Ustwh684	ホウデン印刷	37
Usrrel86	ALVマイグレーション輸送	11
Uspoozrp	リンゴ興業	13
Usnocdup	ゲッサンコンプライアンス制作	18
Uslqcrh6	横浜ゴーグルアーティフィシャルインテリジェント産業	22
Usjuq4n4	ホウデンビッグデータソリューション	4
Usi1ghcj	ゴーグル輸送	19
Usgajtlf	横浜XYZパブリックリレーションカンパニー	17
Usem05ds	ALVオーセンティケーション観光	15
Uscztgpm	徳島ヒュージハード印刷	3
Usbfzrkx	ホウデン銀行	4
Us9yj1zp	神戸リンダソフト	6
Us8jfbxy	福岡面本工業	11
Us76olfo	那覇リンゴアーティフィシャルインテリジェント銀行	2
Us5waugv	ゴーグルコンプライアンスインテグレーション	39
Us4oa31j	日本密林アーティフィシャルインテリジェント工業	21
Us3imb5o	リンダソフト	7
Us2fbita	徳島リンゴアーティフィシャルインテリジェントソフト	12
Us1edq0d	ゴールデンモービルコンシューマーネット工業	36
Us0fswqx	神戸密林興業	6
Uszj732b	面本ビッグデータ観光	28
Usypc8vt	横浜ヒュージハード印刷	31
Usxxue8s	京都リンゴディープラーン製作所	0
Usx8pj58	神戸ABCソリューション	26
Uswlxnl5	密林コンシューマーネット工業	29
Usw1irkj	リンゴマーケティング工業	47
Usvjgv3e	ゲッサン製作所	45
Usv3ry5q	ホウデンソリューション	19
Usuqg0rj	ホウデン工業	29
Usufh2wt	横浜ヒュージハード興業	22
Usu6v4lk	ベンザディープラーン工業	19
Usu0m5ts	ベンザマーケティング輸送	30
Ustwq6lh	ヒュージハードアーティフィシャルインテリジェントエンターテイメント	47
Ustv76wn	リンダコンプライアンス銀行	40
Ustw16ra	東日本面本コンプライアンスカンパニー	37
