#itemId	itemSupplier	itemStockQuantity	itemBasePrice	itemTags
It1sr0mk	ベンザマイグレーションエンターテイメント	1770	23600	iOS,ステンレス鋳造
Itvvt60h	横浜XYZ制作	4419	76000	サービス,大型機械,廉価版,ビン単位,柄付き,交換用
Itq1mawi	ABCアーティフィシャルインテリジェント輸送	573	58300	アルミメッキ,ビン単位
Itk9sfc0	日本面本クラウド輸送	690	72500	工作機械,ステンレス鋳造,ステンレス合金,セット
Itekbjaz	XYZアーティフィシャルインテリジェント建設	362	93900	欠陥品,廉価版,ロール単位
It8x7mtf	ヒュージハードクラウド製作所	3854	2800	食料,中古品,設備,耐久消費財,スチール鋳造
It3cgpvc	XYZクリエーション	59	14600	事務用品,Android,欠陥品,廉価版,スチール合金,交換用
Itxtosi3	ゴーグルカンパニー	3559	52000	ソフトウェア,サービス,家庭用品,設備,ビン単位,蓋付き,セット
Itsdnumy	ヴァーチャウェア建設	1990	29300	サービス,ステンレス合金,スチール合金,ビン単位,替え刃付き,カバー付き
Itmzzwba	ゲッサン銀行	4665	92000	サービス,食料,精密部品,スチール合金,蓋付き,ケース付き,セット,交換用
Ithooxj3	ホウデンマイグレーションソリューション	2657	9500	食料,雑貨,廉価版
Itcfqyad	大阪ゴーグルパブリックリレーション興業	4510	22800	新製品,廉価版,ステンレスメッキ
It795yl4	鹿児島ゴールデンモービルインテグレーション	3345	83000	iOS,Linux,中古品,ビン単位,交換用
It24xyfc	東京ABC信金	3159	2100	家庭用品,ロール単位
Itx2oxue	神戸面本ソフト	1108	27100	工作機械,精密部品,家庭用品,備品,アルミ亜鉛合金,ステンレスメッキ,ケース付き
Its36wrk	横浜XYZクリエーション	4569	30100	アルミ鋳造,タブレット単位,ロール単位,蓋付き,柄付き
Itn61v87	神戸ベンザビッグデータ工業	4241	50200	雑貨,工作機械,精密部品,柄付き,替え刃付き
Itib9t8b	東日本ヴァーチャウェアコンシューマーネットエンターテイメント	4622	25100	欠陥品,廉価版
Itdiuqrw	宮崎ゴーグルマーケティング建設	3525	62900	家庭用品
It8ssnuy	ホウデンコンプライアンス興業	4312	35500	サービス,事務用品,MacOS,Linux,新製品,欠陥品,設備
It453khh	那覇ゴーグルマーケティング印刷	1202	32600	MacOS,耐久消費財,ステンレス合金,タブレット単位
Itzjdgou	日本ゴーグルディープラーン事務所	4613	54400	事務用品,家庭用品,中古品,設備,廉価版
Itv0eceb	長崎XYZディープラーン銀行	3107	3600	中古品,見切り品,スタンダード,ステンレス鋳造,カバー付き,キット
Itqjs7n9	宮崎XYZ事務所	3911	37600	事務用品,ハイクオリティ,ステンレスメッキ
Itm5j2fo	札幌XYZビッグデータ印刷	542	53800	サービス,アルミメッキ,スチール鋳造,タブレット単位,ロール単位
Ithtmwrk	リンダ制作	4535	38200	ソフトウェア,事務用品,スタンダード,タブレット単位,交換用
Itdk3qmx	宮崎ALVアーティフィシャルインテリジェントインテグレーション	234	13500	Android
It9cxk1r	名古屋ヒュージハード興業	285	98200	ソフトウェア,Linux,設備,備品,ステンレス鋳造,ステンレス合金
It584d02	ABC製作所	152	31900	Windows,Android,スタンダード,スチール鋳造,スチール合金
It15o5hu	ゴーグルオーセンティケーション銀行	2742	96900	ソフトウェア,サービス,食料,家庭用品,Windows,ステンレスメッキ,ケース付き
Itx56xkg	名古屋リンダパブリックリレーション輸送	446	78700	大型機械,MacOS,中古品,替え刃付き,カバー付き,ケース付き
Itt7gp56	ベンザ事務所	3987	72500	備品,交換用
Itpc3g9d	大阪ヴァーチャウェアソーシャルゲーミング事務所	1001	44500	大型機械,欠陥品,消耗品,ステンレス鋳造,カバー付き,交換用
Itlj36x1	ALVアーティフィシャルインテリジェント興業	855	49400	雑貨,ケース単位
Ithsfx46	徳島ゴーグル信金	3572	79000	食料,雑貨,Windows,Linux,消耗品,ハイクオリティ,アルミ鋳造,タブレット単位,カバー付き,交換用
Ite45mus	ベンザ事務所	1383	3200	大型機械,園芸用品,備品,ハイクオリティ,ステンレス合金,スチール鋳造,カバー付き
Itai8c4v	名古屋ヴァーチャウェア制作	1681	31500	工作機械,ハイクオリティ,アルミ鋳造,アルミ亜鉛合金,スチール合金,替え刃付き
It6yo0yf	ベンザ観光	1570	45200	ソフトウェア,サービス,食料,Windows,Linux,耐久消費財,ハイクオリティ,スチール鋳造,スチールメッキ,蓋付き
It3hgpbg	仙台ゲッサン交通	3532	4700	大型機械,事務用品,耐久消費財,アルミメッキ,スチール合金
It02md7y	密林アーティフィシャルインテリジェント銀行	1428	81800	スチール鋳造,替え刃付き
Itwpr0pa	リンゴ製作所	524	2100	Windows,iOS,Linux,消耗品,タブレット単位,セット
Ittfmnoq	札幌ゴールデンモービル製作所	2516	36500	ロール単位,蓋付き
Itq7va7n	XYZクラウドカンパニー	3634	66400	Windows,設備,交換用
Itn2gwa1	ゲッサンディープラーン信金	4851	42400	iOS,耐久消費財,ステンレス鋳造,タブレット単位
Itjzfhvw	ゴールデンモービル工業	3796	55100	新製品,スチール合金,ロール単位,セット
Itgyr318	ベンザ交通	684	28400	大型機械,耐久消費財,ケース単位,タブレット単位,キット
Ite0fnq1	札幌面本アーティフィシャルインテリジェントカンパニー	588	1800	雑貨,家庭用品,Android,ビン単位,蓋付き
Itb4h7yb	面本ディープラーン興業	4734	85700	大型機械,iOS,見切り品,アルミ亜鉛合金,ステンレス鋳造,ステンレスメッキ,スチール鋳造,スチールメッキ,柄付き
It8avrq2	ベンザインテグレーション	4468	82800	ソフトウェア,MacOS,耐久消費財,ケース付き
It5jnb1a	ゴーグル事務所	3180	75800	工作機械
It2urtvz	東日本ヒュージハードコンシューマーネット印刷	1537	54900	ソフトウェア,精密部品,Windows,スタンダード,アルミ鋳造,ケース単位,タブレット単位
It089ca5	ゴーグル工業	2056	95700	iOS,スチールメッキ,カバー付き
Itxnpu95	ベンザパブリックリレーション工業	1120	50300	工作機械,Windows,MacOS,中古品,廉価版,アルミメッキ,タブレット単位,柄付き,ケース付き
Itv5xbq9	明石ベンザディープラーンクリエーション	891	18900	Linux,消耗品
Itsqhsqu	ABCマーケティング信金	4246	59700	iOS,中古品,ステンレス合金,スチール鋳造,スチール合金
Itqdf9aw	ABCエンターテイメント	4152	50400	ソフトウェア,欠陥品,耐久消費財,スタンダード
Ito2ppef	ヴァーチャウェアソーシャルゲーミング印刷	4039	61400	工作機械,家庭用品,MacOS,見切り品,アルミメッキ
Itlud51f	仙台ゲッサン工業	132	31400	スチール鋳造,スチール合金,蓋付き,替え刃付き,キット
Itjodk7w	ベンザソリューション	2076	50300	ソフトウェア,事務用品,iOS,耐久消費財,スタンダード,アルミ鋳造
Ithkqyxu	東日本ヴァーチャウェアインテグレーション	3775	45400	Linux,中古品,ビン単位,蓋付き,カバー付き
Itfjhd79	ゴーグルディープラーン信金	191	48400	大型機械,園芸用品,欠陥品,耐久消費財,ステンレス合金,タブレット単位,蓋付き
Itdkkr05	ゴールデンモービル建設	4153	65300	Windows,MacOS,設備,消耗品,スタンダード,アルミ亜鉛合金
Itbo14ci	ベンザ製作所	1633	30100	Windows,ケース単位,ケース付き
It9tuh8c	難波ベンザマーケティングクリエーション	127	13800	ソフトウェア,食料,見切り品,廉価版,ステンレス鋳造,ステンレスメッキ,キット
It820tnn	ゴーグル交通	3788	6400	iOS,アルミ鋳造,交換用
It6ck5mf	ホウデンディープラーン輸送	3945	72200	Windows,替え刃付き,カバー付き
It4pgh4o	大阪リンゴマイグレーション信金	3952	56300	サービス,大型機械,事務用品,Android,替え刃付き,ケース付き
It34ps6e	ALVマイグレーション事務所	3951	93100	ソフトウェア,Android,新製品,ビン単位
It1mc2rl	ゴーグルパブリックリレーション産業	4394	34400	欠陥品,消耗品,ステンレス鋳造,替え刃付き
It06bcw9	ゲッサンソリューション	4171	58900	ソフトウェア,精密部品,MacOS,ハイクオリティ,スチールメッキ
Itys9mlr	宮崎ホウデンオーセンティケーションクリエーション	4379	11100	大型機械,iOS,Android,消耗品,アルミ鋳造,スチール合金,ロール単位,替え刃付き,セット
Itxgyvtd	ヴァーチャウェアクラウド交通	4645	17600	Linux,備品,ケース単位
Itw814kg	ABCクリエーション	4070	44100	精密部品
Itv1gcv0	神戸密林輸送	1798	84800	ソフトウェア,MacOS,スチール鋳造,柄付き,替え刃付き
Ittx8kp1	宮崎密林カンパニー	3201	30800	廉価版,アルミ鋳造,ステンレスメッキ,セット,交換用
Itsvds2j	大阪ゴーグル制作	3226	7700	中古品,設備,消耗品,タブレット単位,柄付き
Itrvvyzi	リンダ観光	4907	16000	サービス,事務用品,新製品,消耗品,スタンダード,廉価版,セット
Itqyr5fy	ABC建設	944	2300	ハイクオリティ,アルミ鋳造,ステンレス鋳造,ステンレスメッキ,ケース付き,交換用
Itq3zbfv	ゲッサン銀行	4641	30600	大型機械,iOS,Linux,ビン単位,キット
Itpbkgz9	名古屋密林クラウド観光	1716	21100	サービス,食料,精密部品,事務用品,ステンレス合金
Itolim24	西日本ゲッサンソリューション	2294	64600	工作機械,Windows,アルミ鋳造
Itnxtqog	仙台ヒュージハードマイグレーションインテグレーション	4036	46100	家庭用品
Itnchuu9	ヒュージハードソーシャルゲーミング建設	2473	86500	iOS,ハイクオリティ,アルミ鋳造,スチール鋳造,ロール単位,ビン単位,交換用
Itmtiyjj	リンダ信金	2043	61200	大型機械,MacOS,Android,スタンダード
Itmcx1sa	西日本ベンザクラウド工業	40	88200	耐久消費財
Itlyo4ki	京都ALVマーケティングカンパニー	4158	52100	大型機械,MacOS,Android,中古品,ステンレス合金,スチール鋳造,スチールメッキ
Itlms6w7	長崎ALVコンシューマーネット観光	701	81200	工作機械,消耗品,交換用
Itld98rd	ホウデン建設	201	2800	事務用品,MacOS,スチール鋳造,スチール合金
Itl63a60	福岡XYZ建設	2289	29800	家庭用品,欠陥品,ハイクオリティ,ステンレス合金,ケース単位,タブレット単位,ロール単位
Itl1ab44	ゲッサンコンシューマーネットインテグレーション	2848	8200	スチールメッキ,柄付き,キット
Itkyublp	横浜リンゴビッグデータ観光	4605	85100	食料,工作機械,園芸用品,Linux,欠陥品,スチール合金,ビン単位
Itkyrbmr	京都ゲッサン印刷	822	47700	事務用品,園芸用品,新製品,中古品,スタンダード,ビン単位,柄付き,カバー付き,ケース付き
Itl11b7a	ヴァーチャウェア観光	4709	40400	大型機械,精密部品,園芸用品,新製品,設備,アルミ亜鉛合金,ビン単位
Itl5oaba	ヴァーチャウェアクリエーション	1396	56700	Linux,ハイクオリティ,キット
Itlco8yr	ヒュージハード銀行	4102	16400	ソフトウェア,工作機械,事務用品
Itlm175p	西日本面本カンパニー	3962	60800	ソフトウェア,園芸用品,設備,廉価版
Itlxr4w4	リンダクラウド輸送	1441	10600	iOS,廉価版,アルミメッキ,ステンレス鋳造
Itmbu260	那覇リンゴ交通	1951	2700	大型機械,家庭用品,欠陥品
Itms9yzd	鹿児島ゴールデンモービル制作	4270	800	ソフトウェア,精密部品,設備,消耗品,耐久消費財,ステンレス合金
Itnb2vc7	ALV観光	421	51100	サービス,Windows,新製品,耐久消費財,ステンレス合金,ステンレスメッキ
Itnw8r8i	面本ソフト	4318	12200	ソフトウェア,食料,園芸用品,MacOS,アルミメッキ,ステンレス合金,タブレット単位
Itojrmoa	ベンザ興業	3321	27900	ステンレスメッキ,スチールメッキ,柄付き,カバー付き
Itp9nhnj	日本リンゴアーティフィシャルインテリジェントソフト	3303	45200	サービス,Windows,スチールメッキ,替え刃付き,交換用
Itq1wc69	仙台密林交通	2261	62800	食料,iOS,ケース単位,タブレット単位,ロール単位,セット
Itqwi68g	ABCディープラーンカンパニー	2675	500	スタンダード,ステンレス合金,タブレット単位,蓋付き,キット
Itrtgzu4	ALV交通	4156	56400	備品,耐久消費財,アルミ亜鉛合金,カバー付き
Itssssz9	大日本ゲッサンコンプライアンス建設	60	51600	消耗品,廉価版,ステンレス合金,ロール単位
Ittuhlnv	西日本ゲッサンパブリックリレーションエンターテイメント	862	5200	設備,スチール鋳造,替え刃付き
Ituyjdvy	ヴァーチャウェア製作所	1416	49900	新製品,見切り品,設備,ハイクオリティ,蓋付き,セット
Itw4y5ni	面本マイグレーション製作所	3675	8300	新製品
Itxdpwyj	ベンザ信金	1436	28600	サービス,iOS,Linux,ステンレス合金,スチール鋳造
Ityount1	那覇ホウデンパブリックリレーション制作	3286	70300	精密部品,耐久消費財,スタンダード
It02qe5n	ヒュージハードソリューション	4228	14900	食料,MacOS,欠陥品,設備,スチールメッキ,ケース単位
